date,Gb(i),Gd(i),H_sun,T2m,WS10m,Wdir,Humidity,Pressure
2/4/2019,2735.53,2470.06,30.13230769230769,13.12923076923077,2.4553846153846157,79.23076923076923,68.53846153846153,1014.1923076923077
3/4/2019,1306.23,1585.74,30.44076923076923,12.326153846153847,5.453846153846154,96.92307692307692,86.07692307692308,1004.3692307692307
4/4/2019,6371.09,1209.3,30.746923076923075,10.569230769230769,7.3961538461538465,197.69230769230768,52.53846153846154,1001.1692307692308
5/4/2019,5803.12,1373.81,31.05461538461538,11.613076923076923,4.450769230769231,296.9230769230769,56.46153846153846,1003.3692307692307
6/4/2019,79.67999999999999,1290.1599999999999,31.355384615384615,11.774615384615384,9.836153846153847,301.53846153846155,80.07692307692308,1003.0076923076923
7/4/2019,4977.42,1592.33,31.65615384615385,12.247692307692308,3.914615384615385,289.2307692307692,63.92307692307692,1007.0
8/4/2019,6192.07,1303.94,31.955384615384617,13.065384615384614,4.493076923076923,146.92307692307693,60.53846153846154,1010.3076923076923
9/4/2019,4430.34,2020.08,32.253076923076925,13.573076923076924,2.993076923076923,100.76923076923077,67.38461538461539,1007.9461538461538
10/4/2019,2632.81,2464.34,32.54615384615385,14.036923076923076,3.4484615384615385,245.3846153846154,67.84615384615384,1006.5615384615384
11/4/2019,2624.96,2337.91,32.83846153846154,14.583846153846155,5.018461538461538,300.0,67.07692307692308,1008.7846153846154
12/4/2019,4940.5,1567.53,33.12923076923077,14.313846153846155,3.3638461538461537,258.46153846153845,55.23076923076923,1012.3307692307692
13/4/2019,6553.55,1153.87,33.41692307692308,14.348461538461539,7.092307692307693,317.6923076923077,41.84615384615385,1013.676923076923
14/4/2019,6653.63,1219.32,33.70153846153846,12.170769230769231,9.750769230769231,320.7692307692308,30.384615384615383,1013.0615384615384
15/4/2019,5351.07,1646.65,33.98461538461539,13.236923076923079,4.041538461538462,114.61538461538461,60.15384615384615,1018.5923076923077
16/4/2019,3026.54,1795.68,34.26615384615384,13.715384615384616,1.9530769230769232,98.46153846153847,60.30769230769231,1020.5153846153846
17/4/2019,6411.1,1177.2,34.542307692307695,14.007692307692308,3.5584615384615383,278.46153846153845,60.92307692307692,1020.176923076923
18/4/2019,4975.71,1931.72,34.815384615384616,16.212307692307693,5.476153846153846,275.38461538461536,43.76923076923077,1020.4076923076923
19/4/2019,5386.349999999999,1579.53,35.08769230769231,17.904615384615383,7.845384615384615,296.9230769230769,31.46153846153846,1024.9923076923076
20/4/2019,4642.76,1992.67,35.356923076923074,17.36,5.697692307692308,325.38461538461536,31.923076923076923,1022.2923076923076
21/4/2019,2336.98,2223.0099999999998,35.62230769230769,17.34923076923077,7.118461538461539,185.3846153846154,47.15384615384615,1014.1076923076923
22/4/2019,4682.15,1728.57,35.88461538461539,19.090769230769233,9.968461538461538,238.46153846153845,31.307692307692307,1000.9461538461538
23/4/2019,2158.9700000000003,1673.36,36.144615384615385,15.11923076923077,8.854615384615384,90.76923076923077,74.76923076923077,999.4769230769232
24/4/2019,4592.82,1652.76,36.401538461538465,15.36076923076923,9.831538461538461,230.76923076923077,68.76923076923077,1010.1307692307693
25/4/2019,2478.77,2086.62,36.65461538461538,15.156153846153845,11.108461538461539,70.76923076923077,57.92307692307692,1013.3461538461538
26/4/2019,5585.09,1611.8400000000001,36.90461538461538,15.12076923076923,6.769230769230769,320.0,52.69230769230769,1018.0461538461539
27/4/2019,4742.26,1878.24,34.495714285714286,15.497857142857143,9.045,292.85714285714283,47.5,1021.6428571428571
28/4/2019,5521.9,1761.56,34.737857142857145,14.726428571428572,10.009285714285713,287.85714285714283,36.57142857142857,1019.2071428571428
29/4/2019,6466.87,1263.44,34.972142857142856,14.757142857142856,9.063571428571429,277.14285714285717,38.357142857142854,1015.9428571428572
30/4/2019,6328.98,1279.6,35.205714285714286,16.04357142857143,2.531428571428571,195.71428571428572,42.642857142857146,1014.3571428571429
1/5/2019,6017.5599999999995,1312.14,35.43642857142857,15.277142857142858,2.5464285714285713,145.0,67.35714285714286,1014.3857142857142
2/5/2019,2886.27,2100.58,35.66285714285714,15.895,3.2357142857142853,116.42857142857143,62.642857142857146,1013.5785714285714
3/5/2019,3272.17,2737.33,35.88428571428572,15.564285714285715,7.631428571428572,150.0,56.142857142857146,1009.15
4/5/2019,6117.66,1345.6,36.104285714285716,16.657142857142855,9.10357142857143,149.28571428571428,41.357142857142854,1005.8928571428571
5/5/2019,6410.75,1343.84,36.318571428571424,11.937857142857142,16.678571428571427,224.28571428571428,42.07142857142857,1008.4928571428571
6/5/2019,6442.24,1304.45,36.53214285714286,14.03357142857143,8.09142857142857,296.42857142857144,36.42857142857143,1015.3642857142858
7/5/2019,5216.0199999999995,1992.91,34.30133333333333,13.458666666666666,3.4993333333333334,310.6666666666667,54.4,1017.9733333333334
8/5/2019,950.56,2429.61,34.50533333333333,14.92,9.286666666666667,183.33333333333334,74.73333333333333,1009.5133333333334
9/5/2019,5254.04,1604.43,34.706,16.090666666666667,6.704,80.66666666666667,62.0,1010.4599999999999
10/5/2019,5513.4400000000005,1610.27,34.902,16.806666666666665,3.2873333333333337,96.66666666666667,54.666666666666664,1012.7866666666666
11/5/2019,4484.66,1786.08,35.096,17.862000000000002,7.3,277.3333333333333,51.53333333333333,1016.6466666666668
12/5/2019,6282.76,1344.0,35.28333333333333,16.362000000000002,13.246,210.0,42.13333333333333,1016.6866666666666
13/5/2019,5608.0199999999995,1548.14,35.467999999999996,17.09,4.950666666666667,97.33333333333333,38.8,1017.6266666666667
14/5/2019,6073.360000000001,1383.71,35.64933333333333,16.884,2.9459999999999997,92.66666666666667,43.06666666666667,1014.6733333333334
15/5/2019,2769.48,2192.14,35.82333333333334,14.028666666666668,4.116666666666666,266.0,54.666666666666664,1013.6533333333333
16/5/2019,5659.59,1658.05,35.994666666666674,15.198,3.1133333333333337,144.66666666666666,54.53333333333333,1011.1266666666667
17/5/2019,617.59,1852.79,36.16133333333333,14.716000000000001,6.005333333333334,249.33333333333334,57.266666666666666,1005.8666666666667
18/5/2019,4244.46,1952.04,36.32666666666667,15.521333333333333,4.0793333333333335,95.33333333333333,63.2,1005.8933333333333
19/5/2019,1533.67,2798.06,36.486666666666665,14.997333333333334,5.862,304.0,74.93333333333334,1006.2
20/5/2019,3113.27,2514.18,36.64,17.163333333333334,8.882666666666667,312.0,59.2,1008.44
21/5/2019,5539.12,1621.6100000000001,36.78933333333334,18.407333333333334,8.428,244.0,46.8,1011.3199999999999
22/5/2019,5014.0199999999995,1829.29,36.936,19.064666666666668,3.8073333333333332,112.0,53.86666666666667,1015.1733333333334
23/5/2019,5883.93,1442.78,37.07733333333333,17.800666666666665,2.778,88.66666666666667,60.0,1016.3333333333334
24/5/2019,4447.25,2029.6799999999998,37.212666666666664,17.28666666666667,3.2373333333333334,250.0,65.6,1014.1333333333333
25/5/2019,3409.02,2505.59,37.34533333333333,17.959333333333333,2.3453333333333335,234.0,66.4,1014.4666666666667
26/5/2019,3969.45,1982.87,37.472,19.11466666666667,3.7733333333333334,248.66666666666666,54.266666666666666,1012.6066666666667
27/5/2019,4879.61,1588.83,37.59466666666666,20.765333333333334,5.8340000000000005,239.33333333333334,46.2,1007.4466666666667
28/5/2019,4961.81,1872.86,37.712666666666664,19.11733333333333,10.753333333333334,164.0,43.733333333333334,1009.6733333333334
29/5/2019,6074.91,1388.68,37.82733333333333,18.728666666666665,11.668666666666667,269.3333333333333,41.6,1014.94
30/5/2019,5896.54,1456.27,37.93666666666666,19.889333333333337,3.6893333333333334,244.0,35.13333333333333,1021.36
31/5/2019,5926.36,1411.08,38.042,18.744666666666667,3.5813333333333333,278.0,49.86666666666667,1022.8733333333333
1/6/2019,5701.06,1470.82,38.14066666666667,18.59733333333333,2.8093333333333335,268.6666666666667,54.666666666666664,1021.7933333333333
2/6/2019,5915.5599999999995,1405.63,38.236,19.291333333333334,3.044,82.66666666666667,44.2,1019.3266666666666
3/6/2019,5790.49,1472.53,38.32533333333333,19.118,4.257333333333333,82.0,52.8,1016.98
4/6/2019,5822.22,1409.38,38.41,20.195333333333334,5.495333333333333,94.66666666666667,32.13333333333333,1013.66
5/6/2019,5740.41,1487.42,38.49133333333334,21.560666666666666,7.932666666666666,285.3333333333333,36.06666666666667,1007.86
6/6/2019,5831.4,1455.23,38.56733333333333,18.746,5.908666666666666,164.66666666666666,50.2,1013.94
7/6/2019,5747.29,1431.68,38.638000000000005,20.218666666666664,7.899333333333333,81.33333333333333,44.2,1014.4
8/6/2019,5942.54,1446.55,38.70333333333333,21.588666666666665,6.0553333333333335,95.33333333333333,30.933333333333334,1021.2
9/6/2019,2078.31,2680.9900000000002,38.76533333333334,22.87,5.116,165.33333333333334,52.266666666666666,1014.9599999999999
10/6/2019,4629.64,1827.8,38.822,22.305333333333333,7.024666666666667,130.0,50.0,1009.7066666666667
11/6/2019,1093.07,2689.14,38.873333333333335,17.360666666666667,5.638,158.0,80.93333333333334,1011.7266666666667
12/6/2019,5943.78,1448.8700000000001,38.92066666666667,17.651333333333334,6.147333333333333,206.66666666666666,57.06666666666667,1014.0666666666667
13/6/2019,5136.4,1810.38,38.96266666666667,18.721999999999998,2.4866666666666664,274.0,56.0,1015.16
14/6/2019,2421.46,2820.97,39.0,23.456,7.719333333333333,199.33333333333334,45.2,1008.8266666666666
15/6/2019,4992.39,1761.86,39.032000000000004,20.384,3.314,271.3333333333333,64.33333333333333,1016.0666666666667
16/6/2019,5820.9400000000005,1447.98,39.058,22.331333333333337,6.790666666666667,232.0,45.46666666666667,1015.6066666666667
17/6/2019,5728.03,1471.91,39.082,21.840666666666667,2.271333333333333,242.66666666666666,57.8,1015.4266666666666
18/6/2019,5677.17,1553.2,39.09866666666667,21.884666666666664,3.1086666666666667,152.0,37.93333333333333,1015.0133333333334
19/6/2019,5718.45,1521.1299999999999,39.11066666666667,21.721999999999998,4.046,286.6666666666667,38.8,1013.98
20/6/2019,5043.92,1775.45,39.11933333333333,22.1,3.0393333333333334,290.0,55.2,1012.9666666666667
21/6/2019,4586.12,2052.31,39.12266666666667,22.30933333333333,2.478666666666667,264.6666666666667,60.333333333333336,1014.2800000000001
22/6/2019,5487.81,1495.85,39.12,23.084,5.020666666666667,286.0,54.86666666666667,1013.94
23/6/2019,4828.45,2053.35,39.11266666666666,22.784,2.7760000000000002,193.33333333333334,52.4,1014.9733333333334
24/6/2019,5741.02,1402.35,39.102,24.348,3.517333333333333,271.3333333333333,39.8,1016.8199999999999
25/6/2019,5724.41,1400.18,39.08533333333333,26.543333333333333,5.660666666666667,288.0,40.13333333333333,1018.9866666666668
26/6/2019,5684.88,1400.44,39.06333333333334,27.205333333333332,2.643333333333333,218.66666666666666,40.333333333333336,1021.0133333333334
27/6/2019,5411.64,1482.8600000000001,39.037333333333336,28.509333333333334,3.0846666666666662,158.0,42.06666666666667,1018.8133333333334
28/6/2019,5634.62,1424.56,39.006,28.852666666666668,4.4,131.33333333333334,47.0,1012.3866666666667
29/6/2019,5334.12,1525.73,38.968666666666664,28.616,4.721333333333333,282.0,47.93333333333333,1014.3666666666667
30/6/2019,5521.75,1427.35,38.92733333333333,27.957333333333334,3.3386666666666667,127.33333333333333,48.86666666666667,1017.38
1/7/2019,5724.89,1390.22,38.882,25.942,2.8006666666666664,176.0,53.8,1016.5666666666667
2/7/2019,5479.7,1444.25,38.832,26.483333333333334,2.832666666666667,224.66666666666666,57.0,1014.0866666666666
3/7/2019,5544.31,1438.37,38.775999999999996,26.621333333333332,2.3573333333333335,141.33333333333334,52.86666666666667,1013.9533333333333
4/7/2019,5306.94,1497.23,38.716,27.288,2.272666666666667,264.6666666666667,53.2,1016.1800000000001
5/7/2019,5668.68,1395.8,38.65266666666666,27.182000000000002,3.0393333333333334,292.0,54.266666666666666,1015.6733333333334
6/7/2019,5208.95,1607.1,38.58133333333333,26.361333333333334,3.3106666666666666,306.6666666666667,58.8,1012.5266666666666
7/7/2019,4533.15,1965.08,38.508,28.23866666666667,4.408,282.6666666666667,59.93333333333333,1010.4066666666666
8/7/2019,3828.65,2451.23,38.42933333333334,28.317999999999998,4.382666666666666,301.3333333333333,43.93333333333333,1011.48
9/7/2019,3683.72,2159.88,38.34466666666666,26.438666666666666,3.1266666666666665,291.3333333333333,60.333333333333336,1010.4066666666666
10/7/2019,5904.61,1346.58,38.257333333333335,26.616,7.636666666666667,160.0,35.666666666666664,1010.5466666666667
11/7/2019,4935.19,1897.4,38.164,25.397333333333332,2.8273333333333333,250.0,47.266666666666666,1012.4066666666666
12/7/2019,5637.34,1398.39,38.06733333333333,27.284666666666666,6.721333333333333,289.3333333333333,39.733333333333334,1012.5133333333334
13/7/2019,6032.9,1342.32,37.964666666666666,27.014666666666667,8.988,182.66666666666666,31.666666666666668,1011.4066666666666
14/7/2019,4690.96,1686.4199999999998,37.85733333333334,24.474666666666668,2.074666666666667,137.33333333333334,37.46666666666667,1008.2800000000001
15/7/2019,4822.57,1584.08,37.748000000000005,23.712,7.398,86.66666666666667,45.733333333333334,1008.2066666666667
16/7/2019,5938.28,1341.01,37.63066666666667,22.648000000000003,2.5753333333333335,284.0,48.733333333333334,1014.5533333333333
17/7/2019,5429.29,1729.14,37.51,23.731333333333332,2.9979999999999998,244.66666666666666,44.4,1012.06
18/7/2019,5240.22,1802.96,37.38666666666666,25.79733333333333,7.176666666666667,88.66666666666667,39.8,1011.5866666666666
19/7/2019,5762.7300000000005,1400.97,37.25666666666667,24.264666666666667,2.7766666666666664,263.3333333333333,55.53333333333333,1015.5333333333333
20/7/2019,5523.89,1483.86,37.12266666666667,24.13,3.8579999999999997,192.66666666666666,62.0,1018.0066666666667
21/7/2019,5559.29,1414.78,36.98533333333333,25.086666666666666,3.1166666666666667,312.0,50.86666666666667,1020.1466666666668
22/7/2019,5452.69,1406.21,36.84133333333333,25.622666666666664,2.6646666666666667,306.6666666666667,58.53333333333333,1020.66
23/7/2019,5664.3099999999995,1341.4,36.69666666666667,26.684666666666665,2.1420000000000003,304.0,49.06666666666667,1018.0266666666666
24/7/2019,5538.5599999999995,1376.9,36.544666666666664,27.920666666666666,2.6719999999999997,306.0,46.86666666666667,1015.94
25/7/2019,5874.43,1298.63,36.391333333333336,27.519333333333336,2.740666666666667,288.6666666666667,46.266666666666666,1015.1466666666668
26/7/2019,5897.139999999999,1302.3899999999999,36.230000000000004,27.157333333333334,2.738,140.66666666666666,46.333333333333336,1010.5
27/7/2019,3028.93,2267.91,36.06733333333333,25.11733333333333,4.822,76.66666666666667,62.2,1003.0400000000001
28/7/2019,5838.07,1352.47,35.89933333333333,24.093999999999998,11.553333333333335,221.33333333333334,46.46666666666667,1005.08
29/7/2019,6069.71,1293.8700000000001,38.279999999999994,24.38714285714286,7.684285714285714,164.28571428571428,42.92857142857143,1008.8357142857143
30/7/2019,5735.1900000000005,1326.54,38.107142857142854,26.506428571428568,6.0,160.0,46.785714285714285,1012.5428571428572
31/7/2019,6116.35,1315.83,37.925714285714285,25.11642857142857,7.557857142857143,197.85714285714286,35.42857142857143,1014.9642857142857
1/8/2019,4927.42,1748.81,37.74142857142857,23.884999999999998,2.8328571428571427,194.28571428571428,48.57142857142857,1013.4142857142857
2/8/2019,5991.65,1275.6299999999999,37.55214285714286,26.092857142857145,6.216428571428572,287.85714285714283,33.857142857142854,1011.6642857142857
3/8/2019,6167.45,1276.41,37.36071428571428,26.550714285714285,6.057857142857143,117.14285714285714,35.357142857142854,1012.25
4/8/2019,6051.39,1255.08,37.16428571428571,25.625714285714285,3.117857142857143,140.71428571428572,35.5,1013.1999999999999
5/8/2019,5674.49,1340.08,36.964285714285715,24.64071428571429,3.709285714285714,151.42857142857142,50.285714285714285,1014.4642857142857
6/8/2019,5612.1,1398.66,36.76,25.28857142857143,4.457142857142857,186.42857142857142,32.142857142857146,1012.6785714285714
7/8/2019,4948.86,1677.63,36.55214285714286,25.990714285714287,2.9557142857142855,230.71428571428572,50.857142857142854,1010.0785714285714
8/8/2019,5727.25,1352.98,36.34142857142857,27.273571428571426,4.211428571428572,147.14285714285714,42.714285714285715,1011.2428571428571
9/8/2019,5693.79,1311.11,36.125,26.388571428571428,5.5807142857142855,263.57142857142856,54.857142857142854,1013.2642857142857
10/8/2019,5430.2300000000005,1371.95,35.90571428571429,27.642857142857142,3.084285714285714,318.57142857142856,58.785714285714285,1015.3857142857142
11/8/2019,5528.51,1345.71,35.683571428571426,26.91,5.295714285714285,192.14285714285714,61.57142857142857,1013.25
12/8/2019,4849.67,1581.96,35.45642857142857,26.407857142857143,6.903571428571429,97.14285714285714,48.92857142857143,1014.0214285714285
13/8/2019,4202.16,2252.27,35.22642857142857,24.294999999999998,10.484285714285715,307.14285714285717,39.785714285714285,1014.65
14/8/2019,6171.32,1247.92,34.99357142857143,24.642142857142858,8.560714285714285,312.85714285714283,36.357142857142854,1014.8785714285714
15/8/2019,5893.21,1288.01,34.75857142857143,25.207142857142856,7.477857142857142,273.57142857142856,42.714285714285715,1015.7285714285715
16/8/2019,6011.7300000000005,1359.95,34.51857142857143,23.974999999999998,5.072857142857143,308.57142857142856,41.857142857142854,1015.9857142857143
17/8/2019,5285.78,1608.44,34.27285714285714,23.107857142857142,3.0342857142857147,320.0,63.57142857142857,1016.0285714285714
18/8/2019,5270.7699999999995,1452.38,34.02928571428571,23.805,5.635714285714286,92.85714285714286,55.357142857142854,1014.2714285714285
19/8/2019,5221.43,1487.07,33.77857142857143,24.29214285714286,2.834285714285714,75.71428571428571,65.5,1016.6928571428572
20/8/2019,3336.65,2182.4700000000003,33.52428571428571,24.662857142857142,5.079285714285715,120.71428571428571,60.357142857142854,1018.5714285714286
21/8/2019,5056.9800000000005,1612.53,35.848461538461535,24.557692307692307,2.536923076923077,129.23076923076923,48.07692307692308,1017.5307692307692
22/8/2019,1228.53,2119.9,35.59153846153846,25.376153846153844,1.5769230769230769,166.15384615384616,55.23076923076923,1019.0999999999999
23/8/2019,5247.83,1294.28,35.330769230769235,25.157692307692308,3.05,73.84615384615384,55.07692307692308,1018.8615384615385
24/8/2019,5853.69,1263.83,35.06923076923077,25.783846153846152,3.0292307692307694,206.15384615384616,52.53846153846154,1018.4538461538461
25/8/2019,5828.04,1260.41,34.80307692307692,25.677692307692308,2.546923076923077,283.0769230769231,49.15384615384615,1016.8384615384615
26/8/2019,5764.4400000000005,1259.3700000000001,34.535384615384615,26.083076923076923,2.5730769230769233,176.15384615384616,45.61538461538461,1016.8923076923077
27/8/2019,3147.82,2324.8,34.26384615384615,26.083846153846157,2.6515384615384616,175.3846153846154,58.15384615384615,1016.7461538461539
28/8/2019,3092.49,1928.4,33.99076923076923,25.56,1.9415384615384614,73.07692307692308,61.15384615384615,1016.0615384615384
29/8/2019,5425.5,1280.28,33.714615384615385,27.14076923076923,3.649230769230769,60.76923076923077,55.0,1017.3538461538462
30/8/2019,5448.72,1367.46,33.43615384615385,26.38076923076923,1.9461538461538461,73.07692307692308,50.53846153846154,1017.8076923076923
31/8/2019,5399.72,1314.04,33.15384615384615,26.37846153846154,2.8546153846153848,295.38461538461536,47.69230769230769,1015.1538461538462
1/9/2019,5607.79,1266.26,32.87307692307692,27.063076923076924,4.646153846153846,278.46153846153845,47.76923076923077,1012.4615384615385
2/9/2019,5986.6900000000005,1214.01,32.58769230769231,25.224615384615387,9.72,289.2307692307692,44.23076923076923,1014.7307692307693
3/9/2019,5647.61,1252.79,32.300769230769234,25.35307692307692,3.888461538461539,274.61538461538464,41.38461538461539,1018.2692307692307
4/9/2019,6056.01,1202.35,32.00923076923077,24.172307692307694,2.2384615384615385,273.84615384615387,50.84615384615385,1016.2846153846154
5/9/2019,5912.78,1259.77,31.71846153846154,23.68846153846154,10.85923076923077,266.9230769230769,40.92307692307692,1014.7769230769231
6/9/2019,5999.77,1221.58,31.423846153846153,21.557692307692307,9.363076923076923,240.76923076923077,41.76923076923077,1015.5
7/9/2019,5814.76,1307.6599999999999,31.12846153846154,22.20846153846154,8.387692307692308,278.46153846153845,33.84615384615385,1015.9000000000001
8/9/2019,6004.49,1246.26,30.83230769230769,20.303076923076922,8.566923076923077,113.84615384615384,37.92307692307692,1015.2846153846154
9/9/2019,6031.24,1264.17,30.533846153846152,19.057692307692307,7.177692307692308,306.9230769230769,45.30769230769231,1014.6846153846153
10/9/2019,40.61,939.64,30.23153846153846,17.624615384615385,8.812307692307693,110.76923076923077,79.38461538461539,1012.4461538461538
11/9/2019,4484.91,1514.13,29.929230769230767,21.705384615384617,3.543846153846154,275.38461538461536,50.92307692307692,1021.4923076923077
12/9/2019,5776.22,1203.81,29.626153846153844,22.429230769230767,1.8415384615384613,311.53846153846155,45.23076923076923,1027.5307692307692
13/9/2019,5484.45,1271.1299999999999,29.319999999999997,23.763076923076923,2.0623076923076926,298.46153846153845,47.61538461538461,1027.7615384615385
14/9/2019,4036.81,1885.52,29.013846153846153,24.353076923076927,2.3607692307692307,230.76923076923077,53.92307692307692,1025.5692307692307
15/9/2019,5036.95,1463.71,28.706923076923076,24.093846153846155,2.2961538461538464,113.84615384615384,55.07692307692308,1022.9615384615385
16/9/2019,5618.27,1191.83,28.39692307692308,23.65,2.313076923076923,287.6923076923077,54.38461538461539,1018.5384615384615
17/9/2019,5656.53,1183.11,28.086153846153845,23.108461538461537,2.5576923076923075,234.6153846153846,59.61538461538461,1014.9538461538461
18/9/2019,2338.75,2047.1200000000001,27.77692307692308,22.449230769230766,2.016153846153846,93.07692307692308,72.0,1015.0076923076923
19/9/2019,5308.17,1263.74,27.463846153846152,22.49923076923077,2.2746153846153847,80.0,52.69230769230769,1016.4538461538461
20/9/2019,5285.9,1214.15,27.14923076923077,23.308461538461536,5.124615384615385,73.84615384615384,56.69230769230769,1019.9692307692308
21/9/2019,118.38,1414.6299999999999,26.836153846153845,21.220769230769232,10.933846153846153,73.84615384615384,70.07692307692308,1016.8307692307692
22/9/2019,1234.17,1733.47,26.52153846153846,21.505384615384614,8.874615384615385,290.0,72.61538461538461,1012.2615384615384
23/9/2019,4005.27,1887.99,28.395,21.298333333333332,8.478333333333333,135.0,50.5,1015.5333333333333
24/9/2019,4519.06,1358.21,30.64454545454545,21.208181818181817,2.018181818181818,110.9090909090909,47.81818181818182,1014.1272727272727
25/9/2019,2758.66,1571.67,30.318181818181817,21.402727272727272,7.579090909090909,145.45454545454547,60.09090909090909,1013.6181818181817
26/9/2019,5348.58,1188.85,29.993636363636366,22.782727272727275,7.943636363636363,117.27272727272727,58.63636363636363,1016.0090909090909
27/9/2019,5398.49,1153.53,29.66727272727273,22.66181818181818,3.5736363636363637,92.72727272727273,59.54545454545455,1017.1272727272727
28/9/2019,5538.58,1154.0,29.34272727272727,22.856363636363636,6.314545454545454,148.1818181818182,52.54545454545455,1018.8909090909091
29/9/2019,4245.05,1524.8,29.014545454545456,21.717272727272725,2.075454545454545,64.54545454545455,69.9090909090909,1016.4090909090909
30/9/2019,5506.62,1149.81,28.689090909090908,22.702727272727273,7.655454545454545,204.54545454545453,55.45454545454545,1014.2272727272727
1/10/2019,3592.7799999999997,1711.1100000000001,28.360909090909093,21.785454545454545,3.02,181.8181818181818,70.45454545454545,1010.9909090909091
2/10/2019,5479.66,1169.71,28.034545454545455,21.016363636363636,10.338181818181818,89.0909090909091,54.81818181818182,1009.5
3/10/2019,5569.43,1246.51,27.70909090909091,18.48818181818182,8.40090909090909,287.27272727272725,37.09090909090909,1013.5454545454545
4/10/2019,4898.3,1271.13,27.38272727272727,18.36818181818182,5.471818181818182,245.45454545454547,57.36363636363637,1014.1818181818181
5/10/2019,5452.87,1146.67,27.05818181818182,20.100909090909088,9.905454545454546,265.45454545454544,46.72727272727273,1012.8636363636364
6/10/2019,3790.8599999999997,1639.54,26.732727272727274,19.752727272727274,8.350909090909092,131.8181818181818,52.81818181818182,1014.4
7/10/2019,5636.92,1130.9,26.40818181818182,18.258181818181818,10.907272727272728,289.09090909090907,48.54545454545455,1013.6
8/10/2019,5264.46,1150.55,26.083636363636366,17.796363636363637,2.2372727272727273,132.72727272727272,59.81818181818182,1017.9272727272728
9/10/2019,2559.39,1216.84,25.75909090909091,18.951818181818183,3.309090909090909,160.0,71.36363636363636,1017.5727272727272
10/10/2019,5325.93,1155.41,25.439090909090908,19.317272727272726,9.096363636363636,270.0,44.90909090909091,1019.4272727272728
11/10/2019,5362.02,1094.39,25.11818181818182,18.38181818181818,4.011818181818182,178.1818181818182,64.72727272727273,1022.1727272727272
12/10/2019,2037.19,1342.71,24.798181818181817,19.46818181818182,6.288181818181818,241.8181818181818,70.45454545454545,1022.0909090909091
13/10/2019,5120.33,1089.8600000000001,24.478181818181817,20.655454545454546,7.303636363636364,301.8181818181818,61.09090909090909,1020.2727272727273
14/10/2019,5156.9,1059.84,24.16090909090909,21.60090909090909,9.323636363636364,183.63636363636363,56.63636363636363,1015.7818181818183
15/10/2019,4334.5,1039.61,23.84363636363636,18.221818181818183,7.753636363636364,300.0,64.0,1013.3454545454545
16/10/2019,5259.43,1066.99,23.529090909090908,17.487272727272728,3.0154545454545456,307.27272727272725,56.0,1017.8363636363637
17/10/2019,4372.83,1152.61,23.214545454545455,19.791818181818183,6.03,90.0,70.81818181818181,1017.6090909090909
18/10/2019,1800.13,1542.94,22.903636363636362,19.576363636363638,5.987272727272727,274.54545454545456,76.27272727272727,1015.1363636363636
19/10/2019,3647.95,1207.6100000000001,22.594545454545454,20.635454545454547,7.786363636363637,313.6363636363636,82.54545454545455,1010.7636363636364
20/10/2019,1459.03,1365.29,22.287272727272725,21.005454545454544,10.80909090909091,318.1818181818182,69.36363636363636,1010.2363636363636
21/10/2019,215.95,645.5600000000001,21.98090909090909,17.785454545454545,4.181818181818182,211.8181818181818,88.0,1019.6545454545455
22/10/2019,1515.3,1084.84,21.677272727272726,20.904545454545453,8.125454545454545,156.36363636363637,75.0909090909091,1015.1545454545455
23/10/2019,861.25,913.32,21.375454545454545,20.742727272727276,12.52727272727273,217.27272727272728,68.72727272727273,1009.0636363636364
24/10/2019,4076.66,1168.0,21.078181818181818,18.512727272727272,2.139090909090909,303.6363636363636,77.18181818181819,1014.5090909090909
25/10/2019,4558.28,1151.24,20.78090909090909,18.64363636363636,4.04,53.63636363636363,67.9090909090909,1019.4636363636364
26/10/2019,4848.099999999999,990.83,20.48818181818182,19.740909090909092,1.4854545454545454,66.36363636363636,67.45454545454545,1022.2
27/10/2019,4635.39,1065.59,20.19454545454545,19.025454545454547,1.799090909090909,110.9090909090909,68.72727272727273,1021.0818181818181
28/10/2019,1794.55,1524.99,19.906363636363636,17.965454545454545,1.8490909090909091,78.18181818181819,79.9090909090909,1016.9
29/10/2019,3916.87,1188.03,19.62272727272727,18.816363636363636,2.902727272727273,110.0,78.18181818181819,1015.6272727272727
30/10/2019,4654.66,970.62,21.293,17.937,1.9149999999999998,90.0,79.0,1018.47
31/10/2019,1459.24,1367.17,21.009999999999998,18.038999999999998,2.779,290.0,86.8,1017.29
1/11/2019,2294.94,1455.86,20.726,16.848,2.44,330.0,80.6,1015.5899999999999
2/11/2019,2956.63,1148.45,20.448,18.155,1.462,121.0,81.0,1005.1200000000001
3/11/2019,1911.85,1096.85,20.172,17.744,10.133,282.0,68.0,994.2700000000001
4/11/2019,3367.78,913.02,19.9,18.179,4.393,303.0,68.4,1002.11
5/11/2019,3016.95,1074.9,19.631,14.745,6.345000000000001,325.0,70.6,1001.9200000000001
6/11/2019,4479.72,957.67,19.366,13.882,8.799,100.0,62.5,1007.1
7/11/2019,879.5699999999999,857.05,19.105,13.985,2.165,139.0,81.2,1006.0799999999999
8/11/2019,3374.04,1117.63,18.847,11.299,6.122999999999999,52.0,70.0,1005.15
9/11/2019,4784.07,950.14,18.593,11.909,9.352,63.0,61.7,1010.5899999999999
10/11/2019,208.89000000000001,1026.15,18.344,11.116,6.303,59.0,71.8,1008.39
